zip_code,geolatitud,geolongitud,city,state_name
12232,-23.27507448002016,-45.889107474000994,Sao Jose Dos Campos,São Paulo
12221,-23.17452666694557,-45.83933130391253,Sao Jose Dos Campos,São Paulo
12234,-23.28969934194122,-45.88788224868712,Sao Jose Dos Campos,São Paulo
12231,-23.215086943101173,-45.88965270330085,Sao Jose Dos Campos,São Paulo
12209,-23.178732139332883,-45.88971125520799,Sao Jose Dos Campos,São Paulo
12283,-23.09917029586244,-45.683007606295845,Cacapava,São Paulo
12238,-23.263785424892976,-45.91583795162459,Sao Jose Dos Campos,São Paulo
12247,-23.26576982024265,-45.912724345959454,Sao Jose Dos Campos,São Paulo
12233,-23.23724961587513,-45.88082955926476,Sao Jose Dos Campos,São Paulo
12286,-23.110653666945577,-45.71729604454958,Cacapava,São Paulo
12239,-23.263007134052764,-45.90311760421835,Sao Jose Dos Campos,São Paulo
12224,-23.171341746321207,-45.82053206411217,Sao Jose Dos Campos,São Paulo
12282,-23.105272201223368,-45.6969888388828,Cacapava,São Paulo
12281,-23.10054999999994,-45.706009999999935,Cacapava,São Paulo
12211,-23.15832304218365,-45.88866731334759,Sao Jose Dos Campos,São Paulo
12285,-23.12432790309806,-45.71024262737953,Cacapava,São Paulo
12210,-23.18358219677997,-45.88682257562472,Sao Jose Dos Campos,São Paulo
12260,-23.34992418052465,-45.70879040973767,Paraibuna,São Paulo
12270,-23.25658323003718,-45.69174320645941,Jambeiro,São Paulo
12250,-22.957006788724875,-45.83889267359648,Monteiro Lobato,São Paulo
12294,-23.140499715937853,-45.71569614825914,Cacapava,São Paulo
12229,-23.27543660308917,-45.86831885260226,Sao Jose Dos Campos,São Paulo
12297,-23.088769333891143,-45.68971884485543,Cacapava,São Paulo
12249,-22.92461427856665,-46.00455848353163,Sao Francisco Xavier,São Paulo
12288,-23.09500364408646,-45.71081593229389,Cacapava,São Paulo
12295,-23.188411473001143,-45.73469285365463,Cacapava,São Paulo
12290,-23.057154800318813,-45.71273622698918,Cacapava,São Paulo
12331,-23.265979879755115,-46.06705735267744,Jacarei,São Paulo
12306,-23.28934488481736,-45.94318565667379,Jacarei,São Paulo
12302,-23.26188254804089,-45.92693651102518,Jacarei,São Paulo
12328,-23.28798077892242,-45.9570349350898,Jacarei,São Paulo
12309,-23.310016990523582,-45.96143881362631,Jacarei,São Paulo
12327,-23.29818595956356,-45.974828011182304,Jacarei,São Paulo
12305,-23.273735042100025,-45.95104876017921,Jacarei,São Paulo
12301,-23.270441385509848,-45.93742768428648,Jacarei,São Paulo
12320,-23.31192262669516,-45.97728873160601,Jacarei,São Paulo
12322,-23.308980955934807,-45.9776277134487,Jacarei,São Paulo
12325,-23.30492282750574,-46.01849578455791,Jacarei,São Paulo
12310,-23.30228912323382,-45.94909852611922,Jacarei,São Paulo
12319,-23.31497025172496,-45.96817024980834,Jacarei,São Paulo
12380,-23.39873866444169,-45.87914132883015,Santa Branca,São Paulo
12311,-23.28326930202073,-45.93940500233161,Jacarei,São Paulo
12321,-23.302552064590703,-45.9794900391086,Jacarei,São Paulo
12333,-23.231791916444664,-46.06990763577292,Jacarei,São Paulo
12335,-23.261928736886148,-45.96848029239997,Jacarei,São Paulo
12308,-23.30139631473257,-45.96172658840667,Jacarei,São Paulo
12315,-23.31977511073924,-45.923898996537545,Jacarei,São Paulo
12350,-23.214122950073904,-46.15782773220571,Igarata,São Paulo
12316,-23.32161989064574,-45.93696011365342,Jacarei,São Paulo
12324,-23.31311508964741,-46.0026232857349,Jacarei,São Paulo
12312,-23.303587327226044,-45.92931482292686,Jacarei,São Paulo
12334,-23.29657118186936,-46.01277577875843,Jacarei,São Paulo
12318,-23.308631999999992,-45.95330475,Jacarei,São Paulo
12307,-23.29299177790156,-45.95639922797895,Jacarei,São Paulo
12330,-23.298579776753886,-46.02995213487733,Jacarei,São Paulo
12323,-23.29645842521639,-45.97329603987564,Jacarei,São Paulo
12340,-23.36883330750305,-46.02864941638114,Jacarei,São Paulo
12329,-23.29535980766344,-45.937806673610666,Jacarei,São Paulo
12341,-23.293575656670832,-45.98510497307211,Jacarei,São Paulo
12326,-23.32423999377957,-46.04564761976022,Jacarei,São Paulo
12412,-22.95773146505728,-45.45515668718501,Pindamonhangaba,São Paulo
12490,-22.690669999999955,-45.735499999999945,Sao Bento Do Sapucai,São Paulo
12400,-22.926778771561526,-45.46281253438472,Pindamonhangaba,São Paulo
12443,-22.896894640102605,-45.37008114909734,Pindamonhangaba,São Paulo
12460,-22.732323039727124,-45.56427039489908,Campos Do Jordao,São Paulo
12410,-22.930835789732065,-45.45541469052191,Pindamonhangaba,São Paulo
12422,-22.94385742701493,-45.4770251456873,Pindamonhangaba,São Paulo
12446,-22.88888864399442,-45.36419384790422,Pindamonhangaba,São Paulo
12403,-22.91426878466163,-45.42914593227478,Pindamonhangaba,São Paulo
12411,-22.932821929423746,-45.44848162439036,Pindamonhangaba,São Paulo
12402,-22.920117405632816,-45.445038284350105,Pindamonhangaba,São Paulo
12445,-22.88651200302749,-45.37114210829609,Pindamonhangaba,São Paulo
12404,-22.92205835716705,-45.4282327273527,Pindamonhangaba,São Paulo
12425,-22.93319577282492,-45.47821099432626,Pindamonhangaba,São Paulo
12450,-22.823006371911536,-45.66732292476693,Santo Antonio Do Pinhal,São Paulo
12415,-22.96029005550601,-45.4078503149949,Pindamonhangaba,São Paulo
12421,-22.94775990806028,-45.49172108176731,Pindamonhangaba,São Paulo
12441,-22.91967856350281,-45.3648975854866,Pindamonhangaba,São Paulo
12414,-22.947077373511533,-45.40828743495752,Pindamonhangaba,São Paulo
12444,-22.893786522549128,-45.38053653505862,Pindamonhangaba,São Paulo
12424,-22.955957734545084,-45.48972486275995,Pindamonhangaba,São Paulo
12413,-22.942719134058045,-45.42119605197068,Pindamonhangaba,São Paulo
12440,-22.913875797003225,-45.364197560394366,Pindamonhangaba,São Paulo
12420,-22.945064470526344,-45.46371952947366,Pindamonhangaba,São Paulo
12405,-22.92373230073036,-45.44167505845967,Pindamonhangaba,São Paulo
12423,-22.946777999999995,-45.49869899999999,Pindamonhangaba,São Paulo
12401,-22.92142919454418,-45.46479177296298,Pindamonhangaba,São Paulo
12442,-22.94287406269077,-45.39532271335324,Pindamonhangaba,São Paulo
12426,-22.954291133429884,-45.49968145841568,Pindamonhangaba,São Paulo
12520,-22.81207939224496,-45.18265771921641,Guaratingueta,São Paulo
12525,-22.841959286551266,-45.25567489938757,Potim,São Paulo
12515,-22.8102557858096,-45.18353140514958,Guaratingueta,São Paulo
12514,-22.793294840815463,-45.19745881614868,Guaratingueta,São Paulo
12512,-22.78804378557332,-45.20983189935114,Guaratingueta,São Paulo
12570,-22.851929577501,-45.23031074613782,Aparecida,São Paulo
12530,-23.07558796563428,-44.95788421241348,Cunha,São Paulo
12517,-22.798630286388327,-45.183217020243966,Guaratingueta,São Paulo
12506,-22.803390518707644,-45.21156803008076,Guaratingueta,São Paulo
12580,-22.89082860434644,-45.30332001483277,Roseira,São Paulo
12518,-22.779048421881395,-45.18534634646929,Guaratingueta,São Paulo
12523,-22.78184646080685,-45.147651302970765,Guaratingueta,São Paulo
12516,-22.803832680220744,-45.18128776524834,Guaratingueta,São Paulo
12502,-22.815468,-45.18239753040693,Guaratingueta,São Paulo
12524,-22.81773643952848,-45.18204921158524,Guaratingueta,São Paulo
12507,-22.806467228285435,-45.23936604455936,Guaratingueta,São Paulo
12511,-22.80327760315877,-45.20399759522505,Guaratingueta,São Paulo
12504,-22.82173334718708,-45.2016309013049,Guaratingueta,São Paulo
12510,-22.79615651556581,-45.2089052377769,Guaratingueta,São Paulo
12501,-22.821051879055528,-45.19147619746503,Guaratingueta,São Paulo
12513,-22.76783057321341,-45.19658169176524,Guaratingueta,São Paulo
12521,-22.785061971986902,-45.16817153268133,Guaratingueta,São Paulo
12519,-22.78030688063086,-45.18299243700727,Guaratingueta,São Paulo
12505,-22.81107305656438,-45.19828547125147,Guaratingueta,São Paulo
12500,-22.814082,-45.19125422318798,Guaratingueta,São Paulo
12509,-22.794715339526643,-45.21987050429393,Guaratingueta,São Paulo
12503,-22.827161457837764,-45.18862301683485,Guaratingueta,São Paulo
12522,-22.77577460826767,-45.14813416467561,Guaratingueta,São Paulo
12540,-22.92337687293524,-44.822340867768645,Campos De Cunha,São Paulo
12508,-22.793410733784768,-45.269962685897234,Guaratingueta,São Paulo
12607,-22.74237139800176,-45.11479219667662,Lorena,São Paulo
12600,-22.72616580904841,-45.12752204287612,Lorena,São Paulo
12609,-22.75223299417162,-45.11931025965141,Lorena,São Paulo
12630,-22.66402169969416,-45.00665755897629,Cachoeira Paulista,São Paulo
12604,-22.732245460730542,-45.10352631917596,Lorena,São Paulo
12603,-22.72462686150384,-45.1116555874257,Lorena,São Paulo
12605,-22.75162984425566,-45.08964193252266,Lorena,São Paulo
12606,-22.736729744936223,-45.1156566895666,Lorena,São Paulo
12620,-22.5996990166632,-45.194679096464384,Piquete,São Paulo
12610,-22.747581173639738,-45.13241363142706,Lorena,São Paulo
12608,-22.73788200424234,-45.12381966365283,Lorena,São Paulo
12602,-22.72356083763973,-45.12435460446544,Lorena,São Paulo
12690,-22.663113590333364,-44.85249665898394,Silveiras,São Paulo
12615,-22.703473552765075,-45.05105260975208,Canas,São Paulo
12601,-22.739541788793304,-45.13516754801203,Lorena,São Paulo
12611,-22.743464335090177,-45.134539160429895,Lorena,São Paulo
12702,-22.58485191618097,-44.96871571204341,Cruzeiro,São Paulo
12722,-22.558215967276404,-44.93554670046076,Cruzeiro,São Paulo
12712,-22.560972573976017,-44.95780213802325,Cruzeiro,São Paulo
12711,-22.56840491395926,-44.967507658203,Cruzeiro,São Paulo
12701,-22.57792780460501,-44.95825089647411,Cruzeiro,São Paulo
12710,-22.56445726226428,-44.964579595980254,Cruzeiro,São Paulo
12704,-22.580286008516183,-44.98166493312763,Cruzeiro,São Paulo
12721,-22.558413620002973,-44.942923697146966,Cruzeiro,São Paulo
12730,-22.58119348404407,-44.95375194448614,Cruzeiro,São Paulo
12705,-22.576227841797,-44.96564651762937,Cruzeiro,São Paulo
12760,-22.56492857856469,-44.92927779947156,Lavrinhas,São Paulo
12703,-22.586730873160604,-44.97602914432454,Cruzeiro,São Paulo
12720,-22.563846,-44.94922420038666,Cruzeiro,São Paulo
12723,-22.560501195394984,-44.931592980293146,Cruzeiro,São Paulo
12870,-22.67526016650983,-44.444586218674296,Arapei,São Paulo
12800,-22.53169799999999,-44.75401199999999,Queluz,São Paulo
12850,-22.681822130220606,-44.31777546316097,Bananal,São Paulo
12830,-22.6455089733126,-44.5834815133437,Sao Jose Do Barreiro,São Paulo
12820,-22.5814978697878,-44.6995162923868,Areias,São Paulo
12940,-23.112774381969185,-46.5488845105504,Atibaia,São Paulo
12903,-22.94787403161499,-46.55188741483248,Braganca Paulista,São Paulo
12955,-23.115438,-46.48591350000001,Bom Jesus Dos Perdoes,São Paulo
12900,-22.95669060421837,-46.54087248750651,Braganca Paulista,São Paulo
12916,-22.97993113988114,-46.54209659755325,Braganca Paulista,São Paulo
12970,-23.05588544094924,-46.35910657270963,Piracaia,São Paulo
12954,-23.09886363588941,-46.54789512763439,Atibaia,São Paulo
12951,-23.1317637171793,-46.5835637149576,Atibaia,São Paulo
12917,-22.982083697711065,-46.54603041908749,Braganca Paulista,São Paulo
12950,-23.148137084655747,-46.58367661296094,Atibaia,São Paulo
12990,-22.7948459815486,-46.44274854864501,Pedra Bela,São Paulo
12942,-23.120273860118864,-46.56362790244673,Atibaia,São Paulo
12946,-23.1505830119393,-46.54642294477694,Atibaia,São Paulo
12902,-22.953931938475748,-46.54743392807689,Braganca Paulista,São Paulo
12914,-22.971647510075705,-46.53361841170685,Braganca Paulista,São Paulo
12980,-22.9362091419113,-46.27513561550051,Joanopolis,São Paulo
12944,-23.10083372439267,-46.55334887039065,Atibaia,São Paulo
12941,-23.118714,-46.537147034380986,Atibaia,São Paulo
12927,-22.91460252899768,-46.53513511809683,Braganca Paulista,São Paulo
12945,-23.10981252899768,-46.53698483819031,Atibaia,São Paulo
12929,-22.946012455450425,-46.52383551318598,Braganca Paulista,São Paulo
12947,-23.14090781947796,-46.555005087723465,Atibaia,São Paulo
12913,-22.95750491772243,-46.52488623678449,Braganca Paulista,São Paulo
12935,-22.90321267809593,-46.38232959310745,Vargem,São Paulo
12926,-22.92600310699993,-46.53286499999996,Braganca Paulista,São Paulo
12908,-22.934583000000003,-46.54834199999999,Braganca Paulista,São Paulo
12922,-22.90774829507456,-46.55604212556484,Braganca Paulista,São Paulo
12906,-22.942196570221626,-46.547278923710046,Braganca Paulista,São Paulo
12948,-23.22017151832604,-46.59456789751276,Atibaia,São Paulo
12949,-23.152178935681707,-46.580130527179314,Atibaia,São Paulo
12904,-22.94590621510184,-46.548503978908165,Braganca Paulista,São Paulo
12910,-22.94463697446477,-46.5300500553696,Braganca Paulista,São Paulo
12912,-22.94671938995326,-46.53961817124474,Braganca Paulista,São Paulo
12960,-23.18258370723467,-46.39602763154268,Nazare Paulista,São Paulo
12943,-23.13303983152522,-46.568457780599005,Atibaia,São Paulo
12952,-23.14492333670709,-46.539830386938746,Atibaia,São Paulo
12995,-22.78314454789037,-46.58949540991712,Pinhalzinho,São Paulo
12919,-22.970773875382307,-46.54923643658029,Braganca Paulista,São Paulo
12924,-23.01778836599993,-46.52244499999995,Braganca Paulista,São Paulo
12930,-22.81304341483897,-46.69536722297934,Tuiuti,São Paulo
12918,-22.96910382504681,-46.575468228453325,Braganca Paulista,São Paulo
12953,-23.09537257517733,-46.6002934902457,Atibaia,São Paulo
13023,-22.898536428530225,-47.063125168330544,Campinas,São Paulo
13070,-22.895876357204664,-47.0791850342778,Campinas,São Paulo
13045,-22.92841942957608,-47.03706900304376,Campinas,São Paulo
13091,-22.86623673772286,-47.02516561962605,Campinas,São Paulo
13035,-22.9099533208494,-47.08185090507247,Campinas,São Paulo
13073,-22.88093166586252,-47.068424969313,Campinas,São Paulo
13041,-22.917053295025724,-47.061757854838746,Campinas,São Paulo
13087,-22.85275770752771,-47.05510214136723,Campinas,São Paulo
13092,-22.88929691756595,-47.02178184540367,Campinas,São Paulo
13015,-22.90124134639356,-47.05512845102415,Campinas,São Paulo
13067,-22.854651104564187,-47.160697766786136,Campinas,São Paulo
13025,-22.903434628368608,-47.05276681724273,Campinas,São Paulo
13085,-22.792785003606685,-47.08550995989381,Campinas,São Paulo
13061,-22.907317211495144,-47.11830328850486,Campinas,São Paulo
13020,-22.9005619103526,-47.065812260199664,Campinas,São Paulo
13058,-22.950289907294163,-47.182224818627695,Campinas,São Paulo
13044,-22.95282064788205,-47.02865383550558,Campinas,São Paulo
13052,-22.972721108883828,-47.10226423093559,Campinas,São Paulo
13064,-22.89149811512646,-47.14575284988991,Campinas,São Paulo
13059,-22.946206445520712,-47.13505192996653,Campinas,São Paulo
13040,-22.926904742714527,-47.067241683593984,Campinas,São Paulo
13010,-22.905552142939563,-47.04944755176294,Campinas,São Paulo
13024,-22.889641421316863,-47.05668446918465,Campinas,São Paulo
13030,-22.92991227115403,-47.07189552530681,Campinas,São Paulo
13088,-22.8475181626464,-47.03552279669915,Campinas,São Paulo
13050,-22.93221846205146,-47.096790459495125,Campinas,São Paulo
13097,-22.8469524096601,-47.02743444240869,Campinas,São Paulo
13043,-22.933200411915568,-47.04106490766075,Campinas,São Paulo
13034,-22.91101741687345,-47.09614127601136,Campinas,São Paulo
13082,-22.829166690333924,-47.09886947241718,Campinas,São Paulo
13084,-22.81905949374732,-47.09337872045235,Campinas,São Paulo
13080,-22.850658848462096,-47.071669269086456,Campinas,São Paulo
13098,-22.820080499999992,-47.03556149999999,Campinas,São Paulo
13060,-22.943830511384977,-47.11233196480047,Campinas,São Paulo
13031,-22.918827604766623,-47.09396924257028,Campinas,São Paulo
13056,-22.98722237101393,-47.151072819246686,Campinas,São Paulo
13026,-22.91375738773156,-47.045573963500495,Campinas,São Paulo
13032,-22.910307139332875,-47.08435468122806,Campinas,São Paulo
13033,-22.908292093622787,-47.09417761615002,Campinas,São Paulo
13069,-22.842987053003093,-47.15550209256197,Campinas,São Paulo
13053,-23.042523405216706,-47.13296873550117,Campinas,São Paulo
13075,-22.879108571469786,-47.06037646947311,Campinas,São Paulo
13096,-22.92674585713686,-47.03237262244064,Campinas,São Paulo
13013,-22.91123520843672,-47.05819755314793,Campinas,São Paulo
13090,-22.88857483236194,-47.04416083236194,Campinas,São Paulo
13054,-22.98752993345535,-47.11656504772553,Campinas,São Paulo
13076,-22.88255076242137,-47.04691965736627,Campinas,São Paulo
13083,-22.805125239800333,-47.07162026686478,Campinas,São Paulo
13051,-22.965084,-47.088724499999984,Campinas,São Paulo
13036,-22.91832805816816,-47.06784794206877,Campinas,São Paulo
13012,-22.91020501748514,-47.0569966187893,Campinas,São Paulo
13086,-22.838587916757028,-47.05613833995561,Campinas,São Paulo
13068,-22.865111251236048,-47.15255915401864,Campinas,São Paulo
13057,-22.97370645045876,-47.176513156529566,Campinas,São Paulo
13081,-22.86116967554392,-47.06573258534825,Campinas,São Paulo
13065,-22.893320409660102,-47.11943414501704,Campinas,São Paulo
13063,-22.89809240895431,-47.1053676157896,Campinas,São Paulo
13042,-22.931095563908823,-47.05470585586861,Campinas,São Paulo
13077,-22.881355389947625,-47.04169144124817,Campinas,São Paulo
13049,-22.968689563239053,-47.0735568816794,Campinas,São Paulo
13046,-22.938586438802,-47.018750359282144,Campinas,São Paulo
13099,-22.751112934264707,-47.0130120626473,Campinas,São Paulo
13055,-22.945759701079133,-47.09874731432852,Campinas,São Paulo
13160,-22.559120480675748,-47.16516839542564,Artur Nogueira,São Paulo
13184,-22.862988204938603,-47.21824617249952,Hortolandia,São Paulo
13186,-22.887514996879027,-47.19573904628551,Hortolandia,São Paulo
13148,-22.786644726384047,-47.10608854644455,Paulinia,São Paulo
13178,-22.800362898695823,-47.21833340077328,Sumare,São Paulo
13157,-22.63269209289212,-47.20099171014733,Cosmopolis,São Paulo
13187,-22.911013157568192,-47.20840257684189,Hortolandia,São Paulo
13150,-22.63040932101044,-47.20184824565054,Cosmopolis,São Paulo
13190,-22.95001023221123,-47.30583884974829,Monte Mor,São Paulo
13142,-22.77928239439665,-47.17683629156326,Paulinia,São Paulo
13185,-22.904356478404523,-47.1755015158131,Hortolandia,São Paulo
13155,-22.63308985967488,-47.18405399571866,Cosmopolis,São Paulo
13146,-22.72941717024144,-47.17669176943664,Paulinia,São Paulo
13105,-22.89082402420255,-46.9816531677612,Campinas,São Paulo
13140,-22.76161176963473,-47.15147246350049,Paulinia,São Paulo
13179,-22.81374523718017,-47.17647881796229,Sumare,São Paulo
13170,-22.828654864562257,-47.267296160568925,Sumare,São Paulo
13181,-22.835616758652723,-47.18815361913,Sumare,São Paulo
13145,-22.73306060560335,-47.17829082930352,Paulinia,São Paulo
13171,-22.83415780460501,-47.27774968734491,Sumare,São Paulo
13180,-22.81344361844933,-47.17188935591158,Sumare,São Paulo
13188,-22.894244007858305,-47.23358323658409,Hortolandia,São Paulo
13174,-22.81157137691151,-47.26740684846208,Sumare,São Paulo
13104,-22.85725476949636,-46.979842730503634,Campinas,São Paulo
13177,-22.813951149316207,-47.22434086940969,Sumare,São Paulo
13183,-22.84130864526152,-47.21940877608377,Hortolandia,São Paulo
13173,-22.79157326172888,-47.283156581597325,Sumare,São Paulo
13175,-22.811418577663336,-47.24177202124911,Sumare,São Paulo
13100,-22.923882117488567,-47.04015110865824,Campinas,São Paulo
13152,-22.6362976512053,-47.18795651989215,Cosmopolis,São Paulo
13106,-22.88403319652071,-46.959756187704045,Campinas,São Paulo
13141,-22.80512828442024,-47.143218525002766,Paulinia,São Paulo
13172,-22.814155269616304,-47.28249453803813,Sumare,São Paulo
13165,-22.487091860243755,-47.21575974696741,Engenheiro Coelho,São Paulo
13101,-22.90081444463038,-46.99864279239999,Campinas,São Paulo
13154,-22.632411085950487,-47.176022324178064,Cosmopolis,São Paulo
13108,-22.89102750055952,-46.93773357898899,Campinas,São Paulo
13107,-22.870096973628048,-46.95780941548847,Campinas,São Paulo
13189,-22.867252818816223,-47.23172936395768,Hortolandia,São Paulo
13144,-22.762924553984643,-47.19325014931619,Paulinia,São Paulo
13176,-22.901114435230465,-47.274131211104006,Sumare,São Paulo
13147,-22.733134362183417,-47.14026536262738,Paulinia,São Paulo
13253,-22.993820438600167,-46.81014454759541,Itatiba,São Paulo
13283,-23.01011064782791,-46.98368633960173,Vinhedo,São Paulo
13210,-23.21955226311385,-46.88331318927813,Jundiai,São Paulo
13276,-22.983092033963143,-46.99579127087601,Valinhos,São Paulo
13208,-23.190172576172973,-46.891633311270105,Jundiai,São Paulo
13221,-23.184985205666504,-46.82569758226659,Varzea Paulista,São Paulo
13284,-23.028817866450463,-46.98774817623808,Vinhedo,São Paulo
13280,-23.03533971746776,-46.97157885039535,Vinhedo,São Paulo
13212,-23.151712385018914,-46.97128780668247,Jundiai,São Paulo
13290,-23.08412527710581,-46.98121307089687,Louveira,São Paulo
13287,-23.04803562867956,-46.99742100929329,Vinhedo,São Paulo
13274,-22.96262568971205,-46.97869548506475,Valinhos,São Paulo
13270,-22.976619071841363,-47.01071509319301,Valinhos,São Paulo
13207,-23.1954527149576,-46.885125855675454,Jundiai,São Paulo
13216,-23.15231078798525,-46.86832140856358,Jundiai,São Paulo
13219,-23.187084388467,-46.8516474016882,Jundiai,São Paulo
13218,-23.1886382132707,-46.87453437279828,Jundiai,São Paulo
13205,-23.249726298084145,-46.85297986568742,Jundiai,São Paulo
13203,-23.221847481562573,-46.86292270289681,Jundiai,São Paulo
13211,-23.179889672043977,-46.928510109318665,Jundiai,São Paulo
13272,-22.94509412337182,-46.99793671529901,Valinhos,São Paulo
13277,-22.99658400000001,-47.0037645,Valinhos,São Paulo
13206,-23.211714582578274,-46.8753760355472,Jundiai,São Paulo
13240,-23.087824894141608,-46.71345491227471,Jarinu,São Paulo
13213,-23.1499945529718,-46.946297992498806,Jundiai,São Paulo
13273,-22.94668672817708,-46.9746763873937,Valinhos,São Paulo
13238,-23.237674244304586,-46.76839048567362,Campo Limpo Paulista,São Paulo
13225,-23.221738357943583,-46.8463421029226,Varzea Paulista,São Paulo
13257,-22.99567770323237,-46.857106243157794,Itatiba,São Paulo
13260,-22.866518037785752,-46.79872901119849,Morungaba,São Paulo
13232,-23.20706431353269,-46.760735214610754,Campo Limpo Paulista,São Paulo
13289,-23.03693517147554,-46.98252638233038,Vinhedo,São Paulo
13209,-23.17965058485729,-46.90576352862229,Jundiai,São Paulo
13275,-22.9865591766809,-46.98871848455929,Valinhos,São Paulo
13285,-23.03701276533717,-47.00571221793136,Vinhedo,São Paulo
13202,-23.207180112486483,-46.87693047864591,Jundiai,São Paulo
13214,-23.148804478137823,-46.92948882832884,Jundiai,São Paulo
13295,-23.15915219401001,-47.05820782584106,Itupeva,São Paulo
13233,-23.182970624262925,-46.74415175933935,Campo Limpo Paulista,São Paulo
13201,-23.192759454717024,-46.87833704570238,Jundiai,São Paulo
13278,-23.00828704369726,-47.00919837209965,Valinhos,São Paulo
13223,-23.214642313163168,-46.80396377210217,Varzea Paulista,São Paulo
13236,-23.212470018575537,-46.7944565151719,Campo Limpo Paulista,São Paulo
13256,-23.01947776599893,-46.85363048752829,Itatiba,São Paulo
13254,-23.00670912213648,-46.8123500085026,Itatiba,São Paulo
13252,-22.962507150351165,-46.79794228444784,Itatiba,São Paulo
13222,-23.19523611721517,-46.81228474481012,Varzea Paulista,São Paulo
13215,-23.17589664637174,-46.886594495206815,Jundiai,São Paulo
13224,-23.2256361212416,-46.8352505773309,Varzea Paulista,São Paulo
13251,-22.988874545477703,-46.84197558882967,Itatiba,São Paulo
13231,-23.199116360441224,-46.78529346688349,Campo Limpo Paulista,São Paulo
13255,-23.02208878722264,-46.84614507475785,Itatiba,São Paulo
13271,-22.963253612775464,-47.01219940781335,Valinhos,São Paulo
13288,-23.06207686756803,-47.02026431552282,Vinhedo,São Paulo
13279,-23.008964328974923,-47.0273853407067,Valinhos,São Paulo
13230,-23.20761366314528,-46.78639361266252,Campo Limpo Paulista,São Paulo
13220,-23.21556855333337,-46.8459750798889,Varzea Paulista,São Paulo
13226,-23.249007721987628,-46.82496052725624,Varzea Paulista,São Paulo
13250,-23.005474434298936,-46.84112811740003,Itatiba,São Paulo
13282,-23.03975168054013,-46.91841758516057,Vinhedo,São Paulo
13234,-23.20610112827433,-46.72411527099542,Campo Limpo Paulista,São Paulo
13286,-23.05291015306753,-47.03164833595455,Vinhedo,São Paulo
13281,-23.317880249016063,-45.97325073036114,Vinhedo,São Paulo
13347,-23.141554810215275,-47.23811647179686,Indaiatuba,São Paulo
13360,-23.0122137105142,-47.52203973160603,Capivari,São Paulo
13323,-23.22591187118796,-47.26603912401082,Salto,São Paulo
13309,-23.28024027283236,-47.28408336583513,Itu,São Paulo
13313,-23.24302673659768,-47.32897776089215,Itu,São Paulo
13385,-22.78706404421539,-47.29741233595029,Nova Odessa,São Paulo
13310,-23.27791979536116,-47.29777730942436,Itu,São Paulo
13380,-22.779754253242903,-47.295758177052605,Nova Odessa,São Paulo
13308,-23.387817863375663,-47.34781496143656,Itu,São Paulo
13346,-23.1144961851232,-47.22977576894223,Indaiatuba,São Paulo
13330,-23.089034640573622,-47.21441923786709,Indaiatuba,São Paulo
13329,-23.178684008309883,-47.29319089454089,Salto,São Paulo
13331,-23.08609461599848,-47.224962351552726,Indaiatuba,São Paulo
13304,-23.277113936724533,-47.27658838802001,Itu,São Paulo
13315,-23.29982144018697,-47.13776212614689,Cabreuva,São Paulo
13339,-23.09232014212125,-47.19741214338984,Indaiatuba,São Paulo
13322,-23.194155763010308,-47.26601382366275,Salto,São Paulo
13327,-23.17588057617297,-47.31592004954123,Salto,São Paulo
13334,-23.0836437668634,-47.20306975013413,Indaiatuba,São Paulo
13324,-23.20591698084141,-47.307845865803,Salto,São Paulo
13336,-23.070896172629727,-47.19852166042471,Indaiatuba,São Paulo
13301,-23.25803550268717,-47.29417635508712,Itu,São Paulo
13300,-23.27105086011885,-47.30173375047615,Itu,São Paulo
13335,-23.07456668181661,-47.194874824182456,Indaiatuba,São Paulo
13343,-23.10245143963872,-47.20594429294824,Indaiatuba,São Paulo
13320,-23.198860047870664,-47.29334560811024,Salto,São Paulo
13305,-23.28289182896337,-47.25198334700922,Itu,São Paulo
13348,-23.12851459612905,-47.2406058481293,Indaiatuba,São Paulo
13332,-23.068418877604,-47.23637230197927,Indaiatuba,São Paulo
13387,-22.77604211783433,-47.28409501796612,Nova Odessa,São Paulo
13350,-23.045485430713946,-47.37933912085125,Elias Fausto,São Paulo
13344,-23.11095082431186,-47.21624859616828,Indaiatuba,São Paulo
13370,-23.02134468286496,-47.528427787992975,Rafard,São Paulo
13386,-22.799795282931704,-47.30314074414456,Nova Odessa,São Paulo
13390,-22.849226544300205,-47.61048571730711,Rio Das Pedras,São Paulo
13333,-23.06645625010041,-47.21591274539021,Indaiatuba,São Paulo
13311,-23.26608248211083,-47.31279244463039,Itu,São Paulo
13345,-23.096930888424048,-47.22158776519132,Indaiatuba,São Paulo
13337,-23.063410662849176,-47.16948905182437,Indaiatuba,São Paulo
13382,-22.802054627807152,-47.30784990256127,Nova Odessa,São Paulo
13318,-23.250572528997665,-47.05478099999999,Jacarei,São Paulo
13306,-23.29267167805407,-47.29641066902304,Itu,São Paulo
13340,-23.10225337735851,-47.182096252041575,Indaiatuba,São Paulo
13338,-23.089692080212355,-47.19608228864908,Indaiatuba,São Paulo
13321,-23.19024365306712,-47.291570633360266,Salto,São Paulo
13312,-23.25718023729017,-47.35604676504709,Itu,São Paulo
13349,-23.12745781267067,-47.24953698160618,Indaiatuba,São Paulo
13341,-23.11246447280425,-47.17232524434041,Indaiatuba,São Paulo
